match_id,league_id,home_form_pts5,home_goal_diff5,away_form_pts5,away_goal_diff5,home_form_pts10,home_goal_diff10,away_form_pts10,away_goal_diff10,h2h_home_win_rate,home_advantage_baseline,result
657,4,0.8,-0.4,1.2,-0.8,1.5,0.09999999999999998,0.9,-1.0,1.0,0.41937321937321936,D
656,4,1.2,0.0,1.8,0.19999999999999996,0.9,-0.19999999999999996,1.7,0.3999999999999999,0.0,0.41937321937321936,A
1374,6,1.0,-0.40000000000000013,1.6,0.6,1.4,0.10000000000000009,2.1,0.9,0.0,0.41937321937321936,A
289,1,0.0,-2.6,1.0,-0.40000000000000013,0.3,-1.9000000000000001,1.2,-0.30000000000000004,0.0,0.41937321937321936,A
1682,7,3.0,2.2,1.8,0.8,2.8,1.8,1.9,0.8,1.0,0.41937321937321936,H
1050,5,2.2,2.8,2.0,0.3999999999999999,1.7,1.4,1.8,0.5,0.0,0.41937321937321936,A
658,4,1.6,0.5999999999999999,3.0,2.1999999999999997,1.8,0.6000000000000001,2.0,1.4999999999999998,1.0,0.41937321937321936,A
659,4,3.0,2.4,0.6,-0.40000000000000013,2.2,1.7,0.8,-0.2999999999999998,0.0,0.41937321937321936,H
1375,6,2.0,0.8,1.4,0.0,2.1,0.8999999999999999,1.2,-0.30000000000000004,0.0,0.41937321937321936,H
1683,7,2.6,1.0,2.4,1.4,2.3,0.8,1.7,0.9000000000000001,0.0,0.41937321937321936,H
660,4,0.8,-1.0,0.2,-2.4,1.0,-0.7999999999999999,0.4,-2.0,0.0,0.41937321937321936,H
1051,5,0.8,-0.39999999999999997,2.4,1.2000000000000002,0.6,-0.5,2.3,1.1,0.0,0.41937321937321936,A
1052,5,1.4,0.19999999999999996,0.2,-2.0,1.0,-0.10000000000000009,0.2,-1.9,0.0,0.41937321937321936,D
1376,6,1.6,1.0,0.8,-0.7999999999999999,2.3,1.6,1.1,-0.19999999999999996,1.0,0.41937321937321936,H
1380,6,0.8,-1.0,0.6,-1.5999999999999999,0.9,-0.5999999999999999,0.8,-1.2,0.0,0.41937321937321936,A
1379,6,1.6,0.3999999999999999,2.2,1.0,1.2,-0.7,2.2,1.0,0.0,0.41937321937321936,D
1378,6,1.8,0.19999999999999996,1.2,0.19999999999999996,1.6,-0.09999999999999987,1.2,0.19999999999999996,0.0,0.41937321937321936,H
1377,6,1.6,0.19999999999999996,1.0,-0.6000000000000001,1.4,0.40000000000000013,0.6,-0.7999999999999998,1.0,0.41937321937321936,A
661,4,1.0,-0.19999999999999996,1.4,0.20000000000000018,1.3,0.0,1.5,0.30000000000000004,0.0,0.41937321937321936,D
1684,7,0.2,-1.4,1.2,0.0,0.3,-1.4,1.6,0.20000000000000018,0.0,0.41937321937321936,H
1053,5,1.8,-0.5999999999999999,1.6,0.3999999999999999,1.9,0.19999999999999996,1.5,0.19999999999999996,1.0,0.41937321937321936,H
1381,6,1.2,-0.7999999999999998,0.4,-0.7999999999999998,1.5,0.10000000000000009,1.1,-0.10000000000000009,1.0,0.41937321937321936,H
662,4,1.2,0.0,0.4,-0.5999999999999999,1.0,-0.09999999999999987,1.5,0.10000000000000009,0.0,0.41937321937321936,A
1685,7,1.0,-0.7999999999999998,3.0,2.0,0.7,-1.0000000000000002,2.8,1.7999999999999998,0.0,0.41937321937321936,A
1054,5,0.2,-0.7999999999999999,3.0,1.6,0.8,-0.7,2.6,1.2000000000000002,0.0,0.41937321937321936,A
663,4,2.0,0.6000000000000001,0.8,-0.8000000000000003,2.0,0.9,0.9,-0.6,1.0,0.41937321937321936,H
1686,7,2.0,1.9999999999999998,2.0,0.8,1.7,0.8999999999999999,2.0,0.8999999999999999,0.0,0.41937321937321936,H
1055,5,0.4,-0.6,0.4,-1.4,0.9,-0.19999999999999996,0.5,-1.5000000000000002,1.0,0.41937321937321936,H
664,4,1.8,0.19999999999999996,1.4,0.0,2.0,0.5999999999999999,1.7,1.0,0.0,0.41937321937321936,A
1056,5,1.2,0.0,1.6,1.4,1.6,0.3999999999999999,1.6,1.2,0.0,0.41937321937321936,H
1687,7,1.4,1.0,1.2,0.19999999999999996,1.0,0.30000000000000004,1.8,0.2999999999999998,0.0,0.41937321937321936,A
1382,6,1.8,1.2000000000000002,0.8,-1.4000000000000001,1.5,0.0,1.1,-0.7,0.0,0.41937321937321936,A
665,4,3.0,2.4,0.6,-0.6000000000000001,2.5,2.0999999999999996,0.9,-0.6000000000000001,1.0,0.41937321937321936,H
1689,7,1.6,0.8,0.0,-2.4,1.1,0.0,0.6,-1.6,0.0,0.41937321937321936,H
1690,7,0.8,-1.2,1.2,-1.2000000000000002,0.9,-0.7000000000000002,1.2,-0.7,1.0,0.41937321937321936,H
1688,7,0.8,-1.4000000000000001,1.2,-0.19999999999999996,1.1,-0.6000000000000001,1.2,-0.09999999999999987,0.0,0.41937321937321936,A
1383,6,1.2,0.6000000000000001,2.6,1.4000000000000001,1.0,-0.10000000000000009,1.7,0.5999999999999999,0.0,0.41937321937321936,H
1057,5,2.0,0.5999999999999999,2.0,0.7999999999999999,2.0,0.7,1.5,0.09999999999999987,1.0,0.41937321937321936,H
667,4,1.2,-0.40000000000000013,1.8,0.6000000000000001,1.6,-0.40000000000000013,1.3,-0.30000000000000004,0.0,0.41937321937321936,H
666,4,1.6,1.2,0.4,-1.0,1.9,1.0999999999999999,0.8,-0.5,1.0,0.41937321937321936,D
1058,5,1.2,0.0,1.2,-0.19999999999999996,1.7,0.3999999999999999,1.6,0.10000000000000009,1.0,0.41937321937321936,H
1691,7,1.8,0.0,1.2,-0.6000000000000001,1.6,0.19999999999999996,1.5,-0.19999999999999996,1.0,0.41937321937321936,H
668,4,3.0,1.4000000000000001,1.6,0.7999999999999999,1.9,0.3999999999999999,1.4,0.19999999999999996,0.0,0.41937321937321936,H
1059,5,1.2,-0.4,1.0,0.0,1.0,-1.1,0.6,-0.5,1.0,0.41937321937321936,D
1060,5,1.2,-0.8,2.0,0.6000000000000001,1.6,0.30000000000000004,1.7,0.5,1.0,0.41937321937321936,D
669,4,2.2,0.5999999999999999,0.4,-1.0,1.5,0.09999999999999987,0.3,-1.1,1.0,0.41937321937321936,D
290,1,1.4,0.0,1.4,0.20000000000000007,1.0,-0.7000000000000001,1.1,-0.3999999999999999,0.0,0.41937321937321936,H
291,1,1.6,0.4,1.8,0.19999999999999996,1.9,0.8,1.6,0.19999999999999996,0.0,0.41937321937321936,H
292,1,1.4,0.19999999999999996,1.6,0.6000000000000001,1.7,0.6999999999999997,1.5,0.20000000000000018,1.0,0.41937321937321936,H
293,1,1.2,-1.0000000000000002,2.0,1.0,1.8,0.0,1.7,0.7,0.0,0.41937321937321936,H
294,1,0.8,-0.20000000000000018,0.2,-1.4000000000000001,1.4,0.5999999999999999,0.2,-1.9,1.0,0.41937321937321936,A
297,1,2.6,1.8,1.6,-0.20000000000000018,2.0,0.5,1.6,-0.09999999999999987,0.0,0.41937321937321936,A
296,1,1.4,0.3999999999999999,0.0,-2.4,1.7,0.8999999999999999,0.3,-1.9999999999999998,1.0,0.41937321937321936,H
295,1,0.0,-2.6,2.4,1.4,0.3,-2.2,2.2,1.1,0.0,0.41937321937321936,D
298,1,2.6,1.4000000000000001,1.4,0.19999999999999996,2.4,1.4000000000000001,1.7,0.5999999999999999,0.0,0.41937321937321936,H
299,1,1.2,0.0,1.4,0.19999999999999996,1.4,0.10000000000000009,1.0,-0.10000000000000009,1.0,0.41937321937321936,H
1384,6,2.2,1.0,2.0,1.2000000000000002,2.0,0.8,2.3,1.2,0.0,0.41937321937321936,A
1692,7,1.4,0.19999999999999996,1.2,-0.19999999999999996,1.7,0.6000000000000001,1.1,-0.7999999999999998,0.0,0.41937321937321936,A
1061,5,1.0,-0.19999999999999996,1.4,0.0,1.2,0.0,1.4,0.0,1.0,0.41937321937321936,H
670,4,1.0,0.0,1.2,0.0,1.5,0.20000000000000007,1.4,0.10000000000000009,0.0,0.41937321937321936,A
300,1,0.8,-0.19999999999999996,1.6,0.20000000000000007,1.7,0.5999999999999999,2.1,0.9000000000000001,0.0,0.41937321937321936,D
671,4,0.6,-1.0,1.0,-0.3999999999999999,0.6,-1.0,1.0,-0.19999999999999996,1.0,0.41937321937321936,A
1062,5,0.2,-2.0,1.0,-0.19999999999999996,0.2,-1.9,1.1,0.0,0.0,0.41937321937321936,A
1387,6,1.0,0.0,1.2,0.0,1.2,0.19999999999999996,1.3,-0.19999999999999996,0.0,0.41937321937321936,H
1386,6,2.0,0.6000000000000001,0.8,-1.2,1.7,0.5,0.6,-1.0999999999999999,1.0,0.41937321937321936,D
1389,6,1.6,0.0,2.4,1.2000000000000002,0.8,-0.7000000000000001,2.1,1.0,0.0,0.41937321937321936,A
1385,6,1.2,0.8,1.8,1.4000000000000001,1.5,0.19999999999999996,1.3,0.30000000000000004,0.0,0.41937321937321936,A
1388,6,0.8,-0.8,0.4,-0.8000000000000003,0.9,-0.5999999999999999,0.8,-0.30000000000000004,0.0,0.41937321937321936,A
303,1,0.6,-1.2000000000000002,2.0,0.3999999999999999,0.4,-1.7999999999999998,1.3,-0.30000000000000004,1.0,0.41937321937321936,A
302,1,2.0,1.0,2.0,0.6000000000000001,2.0,1.0,1.9,0.19999999999999996,1.0,0.41937321937321936,H
301,1,1.4,0.20000000000000007,0.2,-0.8,1.1,-0.20000000000000007,1.1,0.3999999999999999,0.0,0.41937321937321936,D
672,4,2.4,0.8,1.6,-0.20000000000000018,2.0,0.8999999999999999,1.8,-0.30000000000000004,1.0,0.41937321937321936,A
1693,7,3.0,2.8,0.2,-2.1999999999999997,2.8,2.1999999999999997,0.8,-1.1,1.0,0.41937321937321936,H
1063,5,1.2,0.19999999999999996,2.6,1.0,0.7,-0.3999999999999999,2.0,0.6000000000000001,0.0,0.41937321937321936,D
304,1,2.0,0.40000000000000013,2.0,0.6000000000000001,1.6,0.09999999999999987,1.7,0.5,0.0,0.41937321937321936,H
1390,6,1.2,-0.6000000000000001,1.2,-1.0000000000000002,1.0,-0.9000000000000001,1.5,-0.10000000000000009,0.0,0.41937321937321936,H
673,4,1.2,0.0,2.2,0.5999999999999999,1.0,-0.4999999999999999,1.6,0.19999999999999996,0.0,0.41937321937321936,A
1694,7,1.6,0.5999999999999999,2.0,1.0,1.8,0.40000000000000013,1.9,1.0,0.0,0.41937321937321936,H
1064,5,1.2,-0.19999999999999996,1.8,0.6,1.6,0.20000000000000018,1.8,0.4999999999999999,0.0,0.41937321937321936,D
674,4,3.0,2.8,3.0,1.0,2.8,2.5,2.2,0.5999999999999999,0.0,0.41937321937321936,D
1695,7,1.8,0.3999999999999999,1.8,-0.19999999999999996,1.7,0.7999999999999998,1.8,0.30000000000000004,0.0,0.41937321937321936,H
1065,5,0.0,-1.0,0.8,-0.2,0.5,-1.0,0.6,-0.5,1.0,0.41937321937321936,D
675,4,0.6,-0.5999999999999999,1.4,-0.20000000000000018,0.4,-0.9999999999999999,1.0,-0.8,0.0,0.41937321937321936,A
1066,5,2.2,0.8,1.4,-0.20000000000000007,1.7,0.5,1.1,-0.8999999999999999,1.0,0.41937321937321936,D
305,1,1.2,-0.19999999999999996,2.6,1.4,1.5,0.09999999999999987,2.6,1.5000000000000002,0.0,0.41937321937321936,H
306,1,0.8,-0.19999999999999996,0.2,-2.1999999999999997,1.0,-0.09999999999999987,0.4,-1.7000000000000002,1.0,0.41937321937321936,H
307,1,1.4,0.6000000000000001,1.8,0.7999999999999999,1.4,0.10000000000000009,1.6,0.19999999999999996,0.0,0.41937321937321936,D
1696,7,1.2,-0.40000000000000013,1.0,-1.0,1.2,-0.3999999999999999,0.7,-1.4000000000000001,1.0,0.41937321937321936,H
1067,5,0.4,-1.4,0.8,0.0,0.3,-1.7000000000000002,1.1,0.09999999999999987,1.0,0.41937321937321936,D
1391,6,0.8,-0.8,1.8,0.19999999999999996,1.1,-0.19999999999999996,1.9,0.40000000000000013,0.0,0.41937321937321936,D
676,4,1.0,-0.19999999999999996,1.4,0.20000000000000018,1.3,0.09999999999999987,1.3,0.19999999999999996,0.0,0.41937321937321936,A
1697,7,0.0,-2.0,1.4,-0.5999999999999996,0.6,-1.5,1.2,-0.5,0.0,0.41937321937321936,A
1698,7,0.8,-0.7999999999999999,2.6,1.0,0.6,-1.0,2.3,0.9,0.0,0.41937321937321936,A
1699,7,1.8,0.8,2.0,0.9999999999999999,1.5,0.30000000000000004,1.3,0.09999999999999987,0.0,0.41937321937321936,A
1392,6,1.4,-1.0,1.0,-0.19999999999999996,1.4,-0.40000000000000013,1.1,-0.09999999999999987,0.0,0.41937321937321936,H
308,1,1.6,0.6000000000000001,1.4,0.0,1.4,0.09999999999999987,1.7,0.8,1.0,0.41937321937321936,D
1068,5,1.4,1.2000000000000002,1.2,-0.8,1.5,1.0999999999999999,1.6,0.30000000000000004,0.0,0.41937321937321936,A
677,4,0.2,-1.8,1.2,-0.19999999999999996,0.1,-2.1999999999999997,1.7,0.4,0.0,0.41937321937321936,A
1069,5,3.0,1.6,1.8,-0.5999999999999999,2.8,1.2999999999999998,2.1,0.2999999999999998,0.0,0.41937321937321936,D
1700,7,0.6,-1.2,1.4,0.7999999999999998,1.3,-0.10000000000000009,1.0,0.20000000000000018,1.0,0.41937321937321936,H
678,4,1.4,0.0,1.6,1.2000000000000002,1.7,0.7999999999999999,1.7,1.0,0.0,0.41937321937321936,D
1070,5,3.0,1.7999999999999998,1.6,0.19999999999999996,2.3,1.0,1.7,0.30000000000000004,0.0,0.41937321937321936,D
679,4,0.6,-1.0000000000000002,0.4,-1.0,0.8,-0.7,0.9,-0.3999999999999999,0.0,0.41937321937321936,D
309,1,0.0,-2.4,1.8,-0.6000000000000001,0.3,-2.0999999999999996,1.8,-0.10000000000000009,0.0,0.41937321937321936,A
1393,6,0.8,-0.4,1.4,0.3999999999999999,1.1,-0.09999999999999998,1.4,0.3999999999999999,1.0,0.41937321937321936,A
1071,5,0.8,-0.4,1.4,0.0,1.4,0.19999999999999996,1.4,0.10000000000000009,0.0,0.41937321937321936,A
1701,7,1.8,0.19999999999999996,0.8,-0.7999999999999999,1.5,-0.19999999999999996,0.5,-1.1,1.0,0.41937321937321936,A
680,4,2.2,0.6000000000000001,0.8,-0.3999999999999999,1.8,-0.30000000000000004,1.0,-0.09999999999999987,0.0,0.41937321937321936,H
310,1,1.6,0.4,2.6,1.4,1.7,0.7999999999999998,2.2,1.1,0.0,0.41937321937321936,H
681,4,1.4,-0.40000000000000013,1.0,-0.19999999999999996,1.3,-0.5,1.0,-0.19999999999999996,0.0,0.41937321937321936,A
1072,5,0.8,-0.19999999999999996,0.2,-1.5999999999999999,0.6,-0.5,0.2,-1.9,0.0,0.41937321937321936,H
1396,6,2.4,1.0,2.0,0.3999999999999999,2.1,0.8999999999999999,1.4,-0.3999999999999999,1.0,0.41937321937321936,D
1394,6,2.0,0.8,0.6,-0.8,2.0,0.6000000000000001,1.5,0.30000000000000004,0.0,0.41937321937321936,A
1397,6,0.6,-1.6,1.6,0.0,0.8,-1.0,1.7,0.4,0.0,0.41937321937321936,A
1398,6,1.0,-0.8,1.0,-0.3999999999999999,0.7,-0.9000000000000001,0.9,-0.4,0.0,0.41937321937321936,A
1395,6,1.0,-0.3999999999999999,1.6,0.19999999999999996,1.0,-0.5999999999999999,1.8,0.6,0.0,0.41937321937321936,H
313,1,2.0,0.5999999999999999,0.8,-0.19999999999999996,1.6,0.40000000000000013,1.5,0.5,1.0,0.41937321937321936,A
312,1,1.4,-0.40000000000000013,0.0,-2.2,1.6,-0.10000000000000009,0.3,-2.1999999999999997,0.0,0.41937321937321936,D
311,1,0.2,-1.8,2.4,0.6000000000000001,0.4,-1.7000000000000002,1.6,0.10000000000000009,0.0,0.41937321937321936,A
682,4,1.8,0.8,0.6,-0.6000000000000001,1.9,0.8,0.4,-0.9,1.0,0.41937321937321936,A
1702,7,2.0,1.0,1.2,-0.40000000000000013,1.9,1.0,1.5,0.0,0.0,0.41937321937321936,H
1073,5,2.2,0.8,1.0,0.19999999999999996,1.8,0.19999999999999996,0.9,-0.19999999999999996,1.0,0.41937321937321936,H
683,4,2.2,0.6000000000000001,1.6,0.8,1.9,0.3999999999999999,1.6,0.4999999999999999,0.0,0.41937321937321936,A
1399,6,2.0,0.7999999999999998,1.8,0.8,2.3,1.3,1.6,0.8,0.0,0.41937321937321936,D
314,1,1.8,0.4,1.0,-0.19999999999999996,1.9,0.8,1.4,0.10000000000000009,1.0,0.41937321937321936,D
1703,7,0.8,0.0,1.2,-0.5999999999999999,0.9,0.10000000000000009,1.5,0.09999999999999987,0.0,0.41937321937321936,A
1074,5,1.4,-0.8,0.2,-0.8,1.9,0.10000000000000009,0.6,-0.7,0.0,0.41937321937321936,H
684,4,0.8,-0.40000000000000013,2.6,2.4000000000000004,0.6,-0.8,2.8,2.5,1.0,0.41937321937321936,A
1704,7,3.0,1.2000000000000002,0.8,-0.40000000000000013,2.5,1.0,1.7,0.6000000000000001,0.0,0.41937321937321936,D
1075,5,0.8,0.0,2.6,1.6,1.5,1.1,2.3,1.0,0.0,0.41937321937321936,H
685,4,0.6,-0.8,0.6,-0.8,0.9,-0.3999999999999999,0.6,-0.9999999999999999,0.0,0.41937321937321936,H
316,1,2.4,1.2,1.0,0.0,2.3,1.2000000000000002,0.9,-0.30000000000000004,1.0,0.41937321937321936,H
1077,5,1.0,-0.4,1.6,0.19999999999999996,1.2,-0.6,1.5,0.30000000000000004,1.0,0.41937321937321936,D
317,1,2.0,1.0,0.6,-0.8000000000000003,1.6,0.19999999999999996,0.4,-1.6999999999999997,0.0,0.41937321937321936,D
1076,5,2.0,0.8,0.8,-0.19999999999999996,1.6,0.3999999999999999,0.7,-0.3999999999999999,0.0,0.41937321937321936,D
1705,7,0.8,-1.2000000000000002,2.0,0.8,0.6,-1.5,1.8,0.40000000000000013,0.0,0.41937321937321936,D
315,1,2.0,0.3999999999999999,0.8,-0.3999999999999999,1.6,0.09999999999999987,1.3,0.19999999999999996,0.0,0.41937321937321936,H
1400,6,0.8,0.0,1.8,0.8,0.8,-0.30000000000000004,1.3,-0.5,0.0,0.41937321937321936,A
686,4,1.6,0.0,1.8,0.19999999999999996,1.0,-0.29999999999999993,1.7,0.5,0.0,0.41937321937321936,A
1706,7,0.0,-2.4,0.0,-2.0,0.5,-1.4,0.3,-1.8,1.0,0.41937321937321936,H
1707,7,2.0,0.3999999999999999,1.2,0.40000000000000013,1.4,-0.30000000000000004,1.5,0.2999999999999998,0.0,0.41937321937321936,A
318,1,2.4,0.8,1.6,0.5999999999999999,1.8,0.10000000000000009,1.2,-0.09999999999999987,1.0,0.41937321937321936,H
1401,6,1.2,-0.6000000000000001,1.4,-0.19999999999999996,1.2,-0.5,0.8,-0.6,1.0,0.41937321937321936,H
1078,5,1.0,0.0,1.8,0.5999999999999999,1.1,-0.09999999999999987,1.7,0.5,0.0,0.41937321937321936,H
687,4,2.6,0.8,1.4,0.0,2.3,0.7999999999999998,1.8,0.8999999999999999,1.0,0.41937321937321936,A
1079,5,1.6,-0.6000000000000001,2.6,0.7999999999999999,1.6,0.10000000000000009,2.6,1.1,0.0,0.41937321937321936,D
1708,7,2.0,0.6,2.4,0.7999999999999998,1.6,0.3999999999999999,1.9,0.8999999999999999,0.0,0.41937321937321936,A
688,4,1.2,0.0,1.0,-0.6000000000000001,1.5,0.9,1.4,-0.19999999999999996,1.0,0.41937321937321936,H
1080,5,1.8,0.3999999999999999,0.6,-0.4,1.5,0.19999999999999996,0.4,-1.5,1.0,0.41937321937321936,H
689,4,1.4,-0.20000000000000018,0.2,-1.4,1.6,0.3999999999999999,0.1,-2.5,1.0,0.41937321937321936,H
319,1,0.4,-0.6000000000000001,1.8,0.40000000000000013,1.1,0.3999999999999999,1.8,0.30000000000000004,0.0,0.41937321937321936,H
320,1,2.4,1.2,2.0,0.3999999999999999,1.8,0.09999999999999987,1.9,0.6000000000000001,0.0,0.41937321937321936,H
1709,7,1.2,0.40000000000000013,1.2,-0.3999999999999999,1.8,0.7999999999999999,1.3,-0.7,0.0,0.41937321937321936,H
690,4,1.6,1.0,1.8,0.6000000000000001,1.6,0.5999999999999999,1.6,0.2999999999999998,0.0,0.41937321937321936,H
691,4,0.8,-1.0000000000000002,2.6,0.7999999999999999,1.1,-0.4999999999999999,2.1,0.3999999999999999,1.0,0.41937321937321936,D
1081,5,0.2,-0.8,1.6,0.3999999999999999,0.6,-0.3999999999999999,1.4,0.10000000000000009,0.0,0.41937321937321936,A
1406,6,1.4,-0.19999999999999996,1.6,0.40000000000000013,0.8,-0.8,2.1,1.2,0.0,0.41937321937321936,A
1405,6,2.0,0.8,0.4,-1.2000000000000002,1.6,0.5,0.6,-1.0000000000000002,1.0,0.41937321937321936,D
1404,6,1.0,-0.40000000000000013,0.2,-0.7999999999999999,1.5,0.19999999999999996,1.0,-0.20000000000000007,0.0,0.41937321937321936,D
1403,6,2.4,1.2000000000000002,0.6,-1.5999999999999999,1.5,-0.40000000000000013,0.8,-0.7999999999999998,1.0,0.41937321937321936,H
1402,6,1.0,-0.6000000000000001,1.0,-0.19999999999999996,1.8,0.4999999999999999,1.2,-0.3999999999999999,0.0,0.41937321937321936,H
322,1,0.4,-0.5999999999999999,0.2,-1.5999999999999999,0.9,-0.20000000000000007,0.4,-1.9000000000000001,1.0,0.41937321937321936,D
324,1,1.0,-0.19999999999999996,1.0,-0.6000000000000001,1.5,0.29999999999999993,1.4,-0.2999999999999998,0.0,0.41937321937321936,H
323,1,1.4,-1.2,1.0,-0.20000000000000018,1.6,-0.09999999999999987,1.1,0.20000000000000018,0.0,0.41937321937321936,D
321,1,1.2,0.0,1.6,0.8,1.5,0.5,1.7,0.5,0.0,0.41937321937321936,A
692,4,2.6,1.8,2.0,0.19999999999999996,2.8,2.0,1.8,0.19999999999999996,0.0,0.41937321937321936,H
1710,7,3.0,2.8,1.4,-0.5999999999999999,2.8,2.2,1.4,-0.5999999999999999,1.0,0.41937321937321936,H
1082,5,0.2,-1.4000000000000001,2.2,1.0,0.2,-1.7999999999999998,1.5,0.3999999999999999,0.0,0.41937321937321936,A
1407,6,2.2,0.6,0.8,0.19999999999999996,1.5,-0.09999999999999987,0.8,-0.19999999999999996,0.0,0.41937321937321936,D
693,4,1.4,0.19999999999999996,0.2,-0.8,1.3,0.09999999999999987,0.5,-0.8999999999999999,1.0,0.41937321937321936,D
325,1,2.4,1.0,3.0,2.6,1.8,0.40000000000000013,2.1,0.8999999999999999,0.0,0.41937321937321936,H
1711,7,2.0,1.0,2.6,1.0,1.9,1.2,2.3,0.9,1.0,0.41937321937321936,D
1083,5,2.2,0.6,1.2,0.0,2.4,0.9999999999999999,1.2,-0.6000000000000001,0.0,0.41937321937321936,H
694,4,1.0,-0.20000000000000018,1.4,0.0,0.6,-0.7,1.8,0.6000000000000001,0.0,0.41937321937321936,H
1712,7,0.6,-1.4,0.0,-1.6,1.5,-0.10000000000000009,0.0,-2.1,1.0,0.41937321937321936,H
695,4,0.0,-1.8,1.0,-0.5999999999999999,0.1,-2.4000000000000004,1.1,-0.2999999999999998,0.0,0.41937321937321936,A
328,1,0.8,-0.6000000000000001,1.8,0.3999999999999999,0.5,-1.0999999999999999,1.9,0.7999999999999999,0.0,0.41937321937321936,A
1084,5,0.4,-1.0,1.2,0.0,0.3,-1.8,0.8,-0.4,0.0,0.41937321937321936,D
327,1,1.2,0.0,1.6,0.20000000000000007,1.5,0.0,1.4,0.0,1.0,0.41937321937321936,A
326,1,1.0,-0.19999999999999996,2.6,1.0,1.2,-0.19999999999999996,1.9,0.5,0.0,0.41937321937321936,A
1713,7,1.8,0.19999999999999996,2.0,0.3999999999999999,1.8,0.30000000000000004,1.5,0.19999999999999996,0.0,0.41937321937321936,H
1408,6,2.0,0.19999999999999996,1.8,0.6000000000000001,1.7,0.4,1.4,-0.20000000000000018,0.0,0.41937321937321936,D
696,4,1.4,0.0,1.4,0.0,1.8,0.6,1.3,-0.3999999999999999,0.0,0.41937321937321936,D
1716,7,2.2,1.0000000000000002,1.8,0.0,1.6,0.30000000000000004,1.2,-0.4999999999999999,0.0,0.41937321937321936,A
1715,7,1.4,0.19999999999999996,0.2,-1.0,0.7,-0.9,0.9,0.10000000000000009,0.0,0.41937321937321936,H
1714,7,0.4,-0.8,0.6,-1.2000000000000002,1.5,0.40000000000000013,0.8,-1.1,1.0,0.41937321937321936,H
1409,6,1.4,0.40000000000000013,1.4,0.0,1.6,0.8,1.7,0.20000000000000018,0.0,0.41937321937321936,H
329,1,0.2,-1.8000000000000003,2.4,1.0,0.4,-2.0,2.3,1.0,0.0,0.41937321937321936,A
1085,5,2.0,1.0,2.6,1.2,2.0,0.6000000000000001,2.0,0.40000000000000013,0.0,0.41937321937321936,H
697,4,0.6,-0.6,1.4,-0.19999999999999996,0.9,-0.19999999999999996,0.9,-0.3999999999999999,0.0,0.41937321937321936,D
1410,6,1.6,0.19999999999999996,2.0,0.40000000000000013,0.9,-0.5999999999999999,2.1,0.8999999999999999,0.0,0.41937321937321936,D
1717,7,1.0,-0.8000000000000003,2.4,1.0,0.6,-1.4999999999999998,2.1,1.1,0.0,0.41937321937321936,H
1086,5,2.0,1.0,1.2,0.3999999999999999,1.6,0.5,1.5,1.2,0.0,0.41937321937321936,A
698,4,2.4,0.6000000000000001,1.8,0.6,1.7,0.2999999999999998,1.7,1.1,0.0,0.41937321937321936,H
699,4,0.4,-1.0,2.0,0.40000000000000013,0.6,-0.9999999999999999,2.0,0.5999999999999999,0.0,0.41937321937321936,A
330,1,0.8,-0.6000000000000001,1.8,0.3999999999999999,1.3,0.10000000000000009,1.3,0.19999999999999996,0.0,0.41937321937321936,A
700,4,2.2,0.6,2.0,1.2000000000000002,1.9,0.2999999999999998,1.8,0.7,0.0,0.41937321937321936,D
1718,7,1.2,-0.19999999999999996,3.0,2.4000000000000004,1.2,-0.8,3.0,2.3,0.0,0.41937321937321936,D
331,1,2.2,1.4000000000000001,3.0,2.2,1.7,0.5,2.0,0.7,0.0,0.41937321937321936,H
701,4,2.6,1.6,1.4,0.19999999999999996,2.8,1.9999999999999998,1.4,0.29999999999999993,1.0,0.41937321937321936,H
1089,5,1.2,0.0,0.2,-1.4,1.4,0.19999999999999996,1.4,-0.09999999999999987,0.0,0.41937321937321936,H
1090,5,1.0,0.0,1.4,-1.0,0.8,-0.29999999999999993,2.2,0.2999999999999998,0.0,0.41937321937321936,H
1087,5,1.0,0.0,1.6,0.5999999999999999,0.9,-0.20000000000000007,1.4,0.29999999999999993,0.0,0.41937321937321936,A
1088,5,1.6,0.20000000000000007,1.2,-0.8,1.3,0.09999999999999998,1.7,0.19999999999999996,0.0,0.41937321937321936,A
703,4,1.4,-0.20000000000000018,1.6,0.19999999999999996,1.8,0.20000000000000018,1.8,0.6000000000000001,0.0,0.41937321937321936,H
702,4,1.6,0.4,1.6,0.20000000000000018,1.6,1.0,0.9,-0.5,1.0,0.41937321937321936,H
332,1,2.2,1.2000000000000002,1.0,-1.4,1.9,1.1,1.7,0.0,1.0,0.41937321937321936,D
704,4,1.0,-0.3999999999999999,1.6,0.19999999999999996,1.0,-0.29999999999999993,1.4,-0.30000000000000004,1.0,0.41937321937321936,H
705,4,1.2,0.20000000000000018,2.4,0.6000000000000001,1.5,0.19999999999999996,2.0,0.5,0.0,0.41937321937321936,A
707,4,1.6,-0.19999999999999996,0.2,-0.7999999999999999,1.1,-0.30000000000000004,0.9,-0.19999999999999996,0.0,0.41937321937321936,H
706,4,0.4,-0.6000000000000001,0.2,-1.4000000000000001,0.6,-0.8,0.3,-1.3,0.0,0.41937321937321936,D
709,4,2.0,0.6000000000000001,0.0,-1.7999999999999998,2.2,0.8,0.1,-2.0999999999999996,0.0,0.41937321937321936,H
